window_index,udp_pkt_count,udp_pkt_rate,avg_pkt_len,std_pkt_len,unique_src_ips,unique_dst_ports,entropy_src_ip,burst_100ms_max,pps_change,is_udp_flood,score_udp,severity_udp,rank_by_score
0,110,110.0,98.49090909090908,22.920314710890885,3,20,1.3554121566517394,46,0.0,True,275.0,Critical,39
1,146,146.0,107.4931506849315,48.75494306872718,3,28,1.4997819526377416,42,36.0,True,365.0,Critical,22
6,12,12.0,111.66666666666667,42.081930669693485,3,3,1.4591479170272448,10,-134.0,False,0.0,Normal,57
11,8,8.0,102.0,22.282279955157193,2,3,1.0,8,-4.0,False,0.0,Normal,57
16,12,12.0,111.66666666666667,42.081930669693485,3,3,1.4591479170272448,10,4.0,False,0.0,Normal,57
30,16,16.0,121.5,42.22558466143482,4,3,1.811278124459133,12,4.0,False,0.0,Normal,57
31,12,12.0,101.33333333333333,32.00347203386255,3,3,1.4591479170272448,10,-4.0,False,0.0,Normal,57
43,6,6.0,109.33333333333333,31.584102892999123,2,2,0.9182958340544896,6,-6.0,False,0.0,Normal,57
44,3,3.0,216.66666666666666,88.62404990871396,2,2,0.9182958340544896,2,-3.0,False,0.0,Normal,57
47,1,1.0,342.0,0.0,1,1,0.0,1,-2.0,False,0.0,Normal,57
52,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
57,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
61,12,12.0,101.33333333333333,32.00347203386255,3,3,1.4591479170272448,10,11.0,False,0.0,Normal,57
64,4,4.0,120.5,33.5,2,2,1.0,4,-8.0,False,0.0,Normal,57
67,1,1.0,342.0,0.0,1,1,0.0,1,-3.0,False,0.0,Normal,57
72,16,16.0,146.0,107.4197374787334,3,4,1.4056390622295665,12,15.0,False,0.0,Normal,57
82,1,1.0,342.0,0.0,1,1,0.0,1,-15.0,False,0.0,Normal,57
89,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
91,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
92,16,16.0,96.5,17.406895185529212,3,4,1.4056390622295665,14,15.0,False,0.0,Normal,57
98,1,1.0,342.0,0.0,1,1,0.0,1,-15.0,False,0.0,Normal,57
114,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
120,3,3.0,160.0,0.0,1,1,0.0,3,2.0,False,0.0,Normal,57
121,12,12.0,108.83333333333333,35.64368418418924,2,4,1.0,10,9.0,False,0.0,Normal,57
133,1,1.0,342.0,0.0,1,1,0.0,1,-11.0,False,0.0,Normal,57
134,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
137,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
140,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
141,8,8.0,89.0,14.0,3,2,1.5,6,7.0,False,0.0,Normal,57
148,1,1.0,342.0,0.0,1,1,0.0,1,-7.0,False,0.0,Normal,57
168,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
179,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
181,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
190,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
191,4,4.0,109.0,35.0,2,2,1.0,4,3.0,False,0.0,Normal,57
206,1,1.0,342.0,0.0,1,1,0.0,1,-3.0,False,0.0,Normal,57
209,12,12.0,203.0,128.0,3,3,1.4591479170272448,10,11.0,False,0.0,Normal,57
218,1,1.0,342.0,0.0,1,1,0.0,1,-11.0,False,0.0,Normal,57
226,4,4.0,90.0,0.0,2,2,1.0,2,3.0,False,0.0,Normal,57
239,16,16.0,108.125,39.04624661859319,3,2,1.2987949406953985,12,12.0,False,0.0,Normal,57
240,260,260.0,111.23076923076923,45.33983449149297,4,3,1.1145020974334985,98,244.0,True,650.0,Critical,2
241,124,124.0,116.37096774193549,42.30199944598354,2,2,1.0,90,-136.0,True,310.0,Critical,32
242,40,40.0,113.3,34.57614784790232,3,2,1.2344977967946407,20,-84.0,False,0.0,Normal,57
243,56,56.0,107.60714285714286,36.164642643762164,2,2,1.0,18,16.0,False,0.0,Normal,57
244,64,64.0,124.34375,50.79653616082006,2,2,0.9971803988942642,28,8.0,False,0.0,Normal,57
245,82,82.0,129.53658536585365,52.44653377882512,2,2,0.9995708393473224,36,18.0,False,0.0,Normal,57
246,22,22.0,149.1818181818182,50.09231148012126,3,2,1.3221793455166666,10,-60.0,False,0.0,Normal,57
250,8,8.0,141.0,61.59139550294343,2,2,1.0,4,-14.0,False,0.0,Normal,57
254,30,30.0,97.66666666666667,22.860932225572565,2,8,0.9967916319816366,16,22.0,False,0.0,Normal,57
255,126,126.0,112.01587301587301,56.87956981494395,2,33,0.999818246960343,56,96.0,True,315.0,Critical,31
256,28,28.0,108.21428571428571,22.084831806431474,2,8,1.0,20,-98.0,False,0.0,Normal,57
257,76,76.0,97.60526315789474,45.03363624394327,2,20,1.0,44,48.0,True,190.0,High,50
259,8,8.0,108.5,32.13642792844283,2,3,1.0,8,-68.0,False,0.0,Normal,57
260,8,8.0,141.0,61.59139550294343,2,2,1.0,4,0.0,False,0.0,Normal,57
262,20,20.0,75.2,13.717142559585795,1,2,0.0,10,12.0,False,0.0,Normal,57
263,4,4.0,92.0,0.0,1,1,0.0,4,-16.0,False,0.0,Normal,57
268,28,28.0,95.71428571428571,15.772619002692027,3,6,1.4315602842833157,16,24.0,False,0.0,Normal,57
275,12,12.0,136.83333333333334,57.31031514677112,3,2,1.4591479170272446,12,-16.0,False,0.0,Normal,57
317,32,32.0,115.3125,45.41574444782338,3,7,1.4056390622295665,16,20.0,False,0.0,Normal,57
330,12,12.0,114.5,43.246387132337425,3,2,1.4591479170272448,6,-20.0,False,0.0,Normal,57
332,64,64.0,109.03125,40.91949747293459,2,2,1.0,26,52.0,False,0.0,Normal,57
364,4,4.0,109.0,35.0,2,2,1.0,4,-60.0,False,0.0,Normal,57
374,4,4.0,243.0,0.0,1,1,0.0,4,0.0,False,0.0,Normal,57
403,52,52.0,97.84615384615384,24.43467320096321,3,8,1.497863726042463,40,48.0,False,0.0,Normal,57
404,56,56.0,109.17857142857143,25.37582309914663,3,10,1.4701429793353156,18,4.0,False,0.0,Normal,57
405,220,220.0,95.71818181818182,25.31874326127935,3,38,1.4075776118901313,72,164.0,True,550.0,Critical,5
406,108,108.0,110.85185185185185,50.275318813069994,3,23,1.5177861951681697,64,-112.0,True,270.0,Critical,40
415,66,66.0,127.81818181818181,29.84348519887426,3,11,1.4620933843749282,46,-42.0,True,165.0,High,53
416,2,2.0,93.0,0.0,1,1,0.0,2,-64.0,False,0.0,Normal,57
425,4,4.0,92.0,8.0,2,2,1.0,4,2.0,False,0.0,Normal,57
445,24,24.0,146.83333333333334,20.169421299471026,3,4,1.5,20,20.0,False,0.0,Normal,57
455,4,4.0,92.0,8.0,2,2,1.0,4,-20.0,False,0.0,Normal,57
476,8,8.0,95.0,8.0,3,2,1.5,8,4.0,False,0.0,Normal,57
524,1,1.0,342.0,0.0,1,1,0.0,1,-7.0,False,0.0,Normal,57
527,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
530,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
531,12,12.0,113.83333333333333,32.91613923628077,2,4,1.0,12,11.0,False,0.0,Normal,57
537,1,1.0,342.0,0.0,1,1,0.0,1,-11.0,False,0.0,Normal,57
544,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
554,4,4.0,84.0,8.0,2,2,1.0,4,3.0,False,0.0,Normal,57
560,1,1.0,342.0,0.0,1,1,0.0,1,-3.0,False,0.0,Normal,57
569,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
571,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
578,24,24.0,102.33333333333333,22.440043572942443,2,7,1.0,18,23.0,False,0.0,Normal,57
579,66,66.0,105.33333333333333,24.5858627358213,2,16,0.9940302114769565,26,42.0,False,0.0,Normal,57
580,139,139.0,103.94244604316546,49.173422338906505,3,38,1.0530086124249143,42,73.0,True,347.5,Critical,25
591,1,1.0,342.0,0.0,1,1,0.0,1,-138.0,False,0.0,Normal,57
605,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
614,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
615,2,2.0,460.0,0.0,1,1,0.0,2,1.0,False,0.0,Normal,57
616,1,1.0,342.0,0.0,1,1,0.0,1,-1.0,False,0.0,Normal,57
621,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
630,6,6.0,166.0,1.0,1,1,0.0,6,5.0,False,0.0,Normal,57
633,6,6.0,166.0,1.0,1,1,0.0,6,0.0,False,0.0,Normal,57
635,1,1.0,342.0,0.0,1,1,0.0,1,-5.0,False,0.0,Normal,57
636,6,6.0,166.0,1.0,1,1,0.0,6,5.0,False,0.0,Normal,57
652,9,9.0,111.77777777777777,81.74455847031149,3,4,1.3921472236645345,6,3.0,False,0.0,Normal,57
659,1,1.0,342.0,0.0,1,1,0.0,1,-8.0,False,0.0,Normal,57
662,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
666,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
671,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
680,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
688,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
698,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
704,4,4.0,84.0,8.0,2,2,1.0,4,3.0,False,0.0,Normal,57
721,12,12.0,85.0,10.770329614269007,2,4,1.0,8,8.0,False,0.0,Normal,57
735,4,4.0,109.0,35.0,2,2,1.0,2,-8.0,False,0.0,Normal,57
740,28,28.0,102.85714285714286,21.675717628117358,2,8,1.0,24,24.0,False,0.0,Normal,57
747,12,12.0,109.33333333333333,22.565952721350417,2,4,1.0,8,-16.0,False,0.0,Normal,57
748,76,76.0,100.26315789473684,43.68167399103748,2,20,1.0,34,64.0,False,0.0,Normal,57
758,4,4.0,112.0,27.0,2,2,1.0,2,-72.0,False,0.0,Normal,57
774,8,8.0,108.5,32.13642792844283,2,3,1.0,6,4.0,False,0.0,Normal,57
791,2,2.0,459.0,0.0,1,1,0.0,2,-6.0,False,0.0,Normal,57
808,56,56.0,107.5,35.262788966760496,3,11,1.4097590668037259,24,54.0,False,0.0,Normal,57
809,24,24.0,144.66666666666666,57.85086189696937,3,6,1.4833557549816874,24,-32.0,False,0.0,Normal,57
810,36,36.0,98.66666666666667,20.572365498945967,3,8,1.3821022532543101,16,12.0,False,0.0,Normal,57
811,284,284.0,107.83098591549296,39.77878474676394,3,51,1.438032183927762,64,248.0,True,710.0,Critical,1
812,196,196.0,134.1326530612245,75.97094473535046,3,35,1.4443233349490396,48,-88.0,True,490.0,Critical,6
817,12,12.0,111.66666666666667,42.081930669693485,3,3,1.4591479170272448,10,-184.0,False,0.0,Normal,57
819,8,8.0,203.0,128.0,2,3,1.0,6,-4.0,False,0.0,Normal,57
827,16,16.0,98.5,28.429737951659,3,4,1.4056390622295665,10,8.0,False,0.0,Normal,57
832,4,4.0,90.0,8.0,2,2,1.0,4,-12.0,False,0.0,Normal,57
838,16,16.0,121.625,42.28160799922349,3,2,1.4056390622295665,16,12.0,False,0.0,Normal,57
842,8,8.0,106.5,37.73923687622737,2,3,1.0,8,-8.0,False,0.0,Normal,57
864,16,16.0,71.0,12.12435565298214,1,2,0.0,10,8.0,False,0.0,Normal,57
865,8,8.0,92.0,0.0,1,1,0.0,4,-8.0,False,0.0,Normal,57
868,16,16.0,119.5,51.6817182376902,3,4,1.4056390622295665,14,8.0,False,0.0,Normal,57
872,12,12.0,101.33333333333333,32.00347203386255,3,3,1.4591479170272448,6,-4.0,False,0.0,Normal,57
903,8,8.0,107.25,22.796655456447994,2,3,1.0,8,-4.0,False,0.0,Normal,57
904,148,148.0,98.14864864864865,25.145351745204636,2,36,0.9978913098356861,36,140.0,True,370.0,Critical,21
905,96,96.0,107.3125,44.13103417192184,2,27,0.9949848281859701,50,-52.0,True,240.0,High,44
932,20,20.0,107.8,35.82680560697534,3,5,1.3609640474436813,12,-76.0,False,0.0,Normal,57
940,4,4.0,112.5,27.5,2,2,1.0,4,-16.0,False,0.0,Normal,57
954,8,8.0,102.0,22.282279955157193,2,3,1.0,8,4.0,False,0.0,Normal,57
1004,1,1.0,342.0,0.0,1,1,0.0,1,-7.0,False,0.0,Normal,57
1007,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
1015,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
1023,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
1035,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
1039,24,24.0,104.33333333333333,22.852182001336814,3,6,1.3250112108241772,22,23.0,False,0.0,Normal,57
1040,148,148.0,115.9054054054054,55.87369175417937,3,28,1.4209260948781606,72,124.0,True,370.0,Critical,21
1041,20,20.0,108.5,22.68149025086315,2,6,1.0,10,-128.0,False,0.0,Normal,57
1042,150,150.0,108.72,42.82602324132685,3,32,1.345092719382347,42,130.0,True,375.0,Critical,20
1049,1,1.0,342.0,0.0,1,1,0.0,1,-149.0,False,0.0,Normal,57
1052,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
1058,12,12.0,101.33333333333333,32.00347203386255,3,3,1.4591479170272448,10,11.0,False,0.0,Normal,57
1060,1,1.0,342.0,0.0,1,1,0.0,1,-11.0,False,0.0,Normal,57
1064,8,8.0,105.5,23.58495283014151,2,3,1.0,6,7.0,False,0.0,Normal,57
1065,58,58.0,104.72413793103448,24.497567158202266,2,15,0.9991421039919088,24,50.0,False,0.0,Normal,57
1066,58,58.0,92.0,19.891082736085362,2,16,0.9991421039919088,34,0.0,False,0.0,Normal,57
1073,12,12.0,101.33333333333333,32.00347203386255,3,3,1.4591479170272448,10,-46.0,False,0.0,Normal,57
1075,1,1.0,342.0,0.0,1,1,0.0,1,-11.0,False,0.0,Normal,57
1085,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
1094,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
1096,5,5.0,262.8,39.6,2,2,0.7219280948873623,4,4.0,False,0.0,Normal,57
1102,6,6.0,109.0,43.289721643826724,2,2,0.9182958340544896,6,1.0,False,0.0,Normal,57
1103,7,7.0,129.14285714285714,87.17868116104758,4,3,1.950212064914747,6,1.0,False,0.0,Normal,57
1108,14,14.0,110.28571428571429,31.68917925148351,2,4,0.9852281360342515,14,7.0,False,0.0,Normal,57
1109,3,3.0,184.0,111.72287142747452,2,2,0.9182958340544896,2,-11.0,False,0.0,Normal,57
1121,1,1.0,342.0,0.0,1,1,0.0,1,-2.0,False,0.0,Normal,57
1131,8,8.0,81.0,8.0,2,3,1.0,8,7.0,False,0.0,Normal,57
1133,1,1.0,342.0,0.0,1,1,0.0,1,-7.0,False,0.0,Normal,57
1139,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
1141,5,5.0,155.6,98.31703819786273,3,3,1.5219280948873621,3,4.0,False,0.0,Normal,57
1147,1,1.0,342.0,0.0,1,1,0.0,1,-4.0,False,0.0,Normal,57
1155,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
1156,2,2.0,85.0,0.0,1,1,0.0,2,1.0,False,0.0,Normal,57
1163,12,12.0,101.33333333333333,32.00347203386255,3,3,1.4591479170272448,10,10.0,False,0.0,Normal,57
1171,1,1.0,342.0,0.0,1,1,0.0,1,-11.0,False,0.0,Normal,57
1181,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
1227,114,114.0,103.87719298245614,34.11850872671148,2,27,0.9944423248022587,38,113.0,True,285.0,Critical,37
1228,118,118.0,113.49152542372882,56.98211818271006,2,33,0.9948131754904235,40,4.0,True,295.0,Critical,35
1230,4,4.0,124.0,39.0,2,2,1.0,4,-114.0,False,0.0,Normal,57
1234,8,8.0,106.5,37.73923687622737,2,3,1.0,8,4.0,False,0.0,Normal,57
1238,4,4.0,112.0,27.0,2,2,1.0,2,-4.0,False,0.0,Normal,57
1243,14,14.0,96.85714285714286,20.33595388488485,2,4,0.9852281360342515,8,10.0,False,0.0,Normal,57
1244,6,6.0,117.33333333333333,37.80946383586463,2,3,0.9182958340544896,6,-8.0,False,0.0,Normal,57
1259,8,8.0,106.5,37.73923687622737,2,3,1.0,8,2.0,False,0.0,Normal,57
1271,76,76.0,94.52631578947368,19.964095194947067,3,15,1.4157371940048646,48,68.0,True,190.0,High,50
1272,26,26.0,101.76923076923077,23.661568470522134,2,7,0.9957274520849255,16,-50.0,False,0.0,Normal,57
1273,136,136.0,108.29411764705883,55.892243706746946,3,32,1.2152759335052195,42,110.0,True,340.0,Critical,26
1274,2,2.0,139.0,0.0,1,1,0.0,2,-134.0,False,0.0,Normal,57
1283,4,4.0,112.0,27.0,2,2,1.0,4,2.0,False,0.0,Normal,57
1289,8,8.0,106.5,37.73923687622737,2,3,1.0,8,4.0,False,0.0,Normal,57
1298,12,12.0,165.0,117.79643458101778,2,4,1.0,12,4.0,False,0.0,Normal,57
1348,6,6.0,109.0,43.289721643826724,2,2,0.9182958340544896,6,-6.0,False,0.0,Normal,57
1349,2,2.0,99.0,0.0,1,1,0.0,2,-4.0,False,0.0,Normal,57
1367,16,16.0,174.5,121.54731588973901,2,5,1.0,14,14.0,False,0.0,Normal,57
1379,4,4.0,84.0,8.0,2,2,1.0,4,-12.0,False,0.0,Normal,57
1388,4,4.0,117.0,28.0,2,2,1.0,4,0.0,False,0.0,Normal,57
1389,70,70.0,112.0,59.19604233875292,2,17,0.9946937953613058,36,66.0,False,0.0,Normal,57
1390,62,62.0,112.0,35.64972967367988,2,18,0.9932338197397066,32,-8.0,False,0.0,Normal,57
1392,8,8.0,124.0,39.0,2,3,1.0,4,-54.0,False,0.0,Normal,57
1466,16,16.0,71.0,12.12435565298214,1,2,0.0,10,8.0,False,0.0,Normal,57
1467,4,4.0,92.0,0.0,1,1,0.0,4,-12.0,False,0.0,Normal,57
1468,4,4.0,92.0,0.0,1,1,0.0,4,0.0,False,0.0,Normal,57
1484,1,1.0,342.0,0.0,1,1,0.0,1,-3.0,False,0.0,Normal,57
1486,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
1492,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
1502,36,36.0,98.55555555555556,24.984933731756165,3,7,1.4591479170272448,20,35.0,False,0.0,Normal,57
1503,12,12.0,104.83333333333333,19.480046771561458,3,3,1.4591479170272448,6,-24.0,False,0.0,Normal,57
1504,144,144.0,94.72222222222223,22.651479116667844,3,26,1.4439881597575674,54,132.0,True,360.0,Critical,23
1505,1,1.0,342.0,0.0,1,1,0.0,1,-143.0,False,0.0,Normal,57
1521,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
1529,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
1532,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
1534,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
1542,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
1548,4,4.0,109.0,35.0,2,2,1.0,4,3.0,False,0.0,Normal,57
1550,8,8.0,105.5,23.58495283014151,2,3,1.0,8,4.0,False,0.0,Normal,57
1551,32,32.0,108.875,25.034663468878506,2,9,1.0,12,24.0,False,0.0,Normal,57
1552,56,56.0,97.85714285714286,21.73823866848838,2,15,1.0,30,24.0,False,0.0,Normal,57
1553,36,36.0,111.22222222222223,60.25368181978182,2,10,1.0,18,-20.0,False,0.0,Normal,57
1554,8,8.0,108.5,32.13642792844283,2,3,1.0,8,-28.0,False,0.0,Normal,57
1558,1,1.0,342.0,0.0,1,1,0.0,1,-7.0,False,0.0,Normal,57
1563,4,4.0,112.0,27.0,2,2,1.0,4,3.0,False,0.0,Normal,57
1573,1,1.0,342.0,0.0,1,1,0.0,1,-3.0,False,0.0,Normal,57
1574,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
1577,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
1582,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
1591,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
1602,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
1618,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
1619,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
1622,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
1625,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
1631,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
1643,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
1662,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
1712,28,28.0,95.78571428571429,18.470743551544935,3,6,1.4315602842833157,18,27.0,False,0.0,Normal,57
1713,84,84.0,113.11904761904762,42.56267221121857,2,22,1.0,34,56.0,False,0.0,Normal,57
1714,8,8.0,77.0,8.0,2,3,1.0,6,-76.0,False,0.0,Normal,57
1715,48,48.0,97.33333333333333,20.501354968771103,2,13,1.0,16,40.0,False,0.0,Normal,57
1716,84,84.0,112.0952380952381,38.66757564026599,2,22,1.0,18,36.0,False,0.0,Normal,57
1717,40,40.0,105.35,36.59272468674614,2,10,0.9927744539878083,16,-44.0,False,0.0,Normal,57
1718,28,28.0,97.85714285714286,30.08525301505028,2,9,0.9852281360342515,14,-12.0,False,0.0,Normal,57
1719,6,6.0,111.0,36.76955262170047,2,2,0.9182958340544896,4,-22.0,False,0.0,Normal,57
1720,2,2.0,163.0,0.0,1,1,0.0,2,-4.0,False,0.0,Normal,57
1733,40,40.0,103.1,25.434032318922615,3,7,1.4854752972273344,28,38.0,False,0.0,Normal,57
1734,44,44.0,108.45454545454545,24.26881139676128,3,8,1.47283015230032,22,4.0,False,0.0,Normal,57
1735,24,24.0,100.91666666666667,23.08122734075369,2,7,1.0,10,-20.0,False,0.0,Normal,57
1736,24,24.0,89.91666666666667,16.590450733947996,3,6,1.3250112108241772,22,0.0,False,0.0,Normal,57
1772,2,2.0,90.0,0.0,1,1,0.0,2,-22.0,False,0.0,Normal,57
1773,22,22.0,160.63636363636363,82.56377449889348,2,7,0.9940302114769565,8,20.0,False,0.0,Normal,57
1818,4,4.0,243.0,0.0,1,1,0.0,4,-18.0,False,0.0,Normal,57
1832,6,6.0,166.0,1.0,1,1,0.0,6,2.0,False,0.0,Normal,57
1835,6,6.0,166.0,1.0,1,1,0.0,6,0.0,False,0.0,Normal,57
1836,4,4.0,90.0,0.0,2,2,1.0,2,-2.0,False,0.0,Normal,57
1838,6,6.0,166.0,1.0,1,1,0.0,6,2.0,False,0.0,Normal,57
1871,4,4.0,112.5,27.5,2,2,1.0,4,-2.0,False,0.0,Normal,57
1874,38,38.0,98.6842105263158,21.31234540077639,2,10,0.9980008838722996,20,34.0,False,0.0,Normal,57
1875,134,134.0,107.2089552238806,41.01966667505142,2,34,0.9998393017810485,28,96.0,True,335.0,Critical,27
1876,96,96.0,102.5,31.63331577098213,2,26,0.9987472979361685,28,-38.0,False,0.0,Normal,57
1878,16,16.0,108.5,32.13642792844283,2,5,1.0,4,-80.0,False,0.0,Normal,57
1907,8,8.0,106.5,37.73923687622737,2,3,1.0,4,-8.0,False,0.0,Normal,57
1937,8,8.0,106.5,37.73923687622737,2,3,1.0,6,0.0,False,0.0,Normal,57
1943,12,12.0,99.5,22.81629534638201,2,4,1.0,12,4.0,False,0.0,Normal,57
1944,12,12.0,96.0,18.375708603116962,2,4,1.0,12,0.0,False,0.0,Normal,57
1955,4,4.0,109.0,35.0,2,2,1.0,2,-8.0,False,0.0,Normal,57
1964,1,1.0,342.0,0.0,1,1,0.0,1,-3.0,False,0.0,Normal,57
1965,74,74.0,101.70270270270271,20.889496733441884,3,16,1.315700144231129,46,73.0,True,185.0,High,51
1966,99,99.0,106.14141414141415,37.79637364386254,3,27,1.0710635945912084,44,25.0,True,247.5,High,42
1967,168,168.0,108.42857142857143,52.00693308045932,3,35,1.321429261956082,42,69.0,True,420.0,Critical,13
1968,60,60.0,120.16666666666667,57.665173391070475,3,16,1.1766796675107107,20,-108.0,False,0.0,Normal,57
1969,12,12.0,114.83333333333333,35.291248521725926,2,4,1.0,10,-48.0,False,0.0,Normal,57
1970,8,8.0,108.5,32.13642792844283,2,3,1.0,6,-4.0,False,0.0,Normal,57
1971,1,1.0,342.0,0.0,1,1,0.0,1,-7.0,False,0.0,Normal,57
1972,12,12.0,113.0,35.156791662493895,2,4,1.0,8,11.0,False,0.0,Normal,57
1973,12,12.0,103.33333333333333,27.62647683332463,3,3,1.4591479170272448,8,0.0,False,0.0,Normal,57
1977,8,8.0,112.0,27.0,3,2,1.5,6,-4.0,False,0.0,Normal,57
1978,1,1.0,342.0,0.0,1,1,0.0,1,-7.0,False,0.0,Normal,57
1992,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
1996,2,2.0,74.0,0.0,1,1,0.0,2,1.0,False,0.0,Normal,57
1997,6,6.0,117.33333333333333,37.80946383586463,2,3,0.9182958340544896,4,4.0,False,0.0,Normal,57
2009,1,1.0,342.0,0.0,1,1,0.0,1,-5.0,False,0.0,Normal,57
2012,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
2015,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
2020,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
2022,12,12.0,135.83333333333334,54.538722227626685,2,4,1.0,10,11.0,False,0.0,Normal,57
2026,23,23.0,103.73913043478261,52.83873529022002,3,7,1.2088301752949477,12,11.0,False,0.0,Normal,57
2027,2,2.0,105.0,0.0,1,1,0.0,2,-21.0,False,0.0,Normal,57
2036,20,20.0,95.4,25.749563103089734,2,6,1.0,16,18.0,False,0.0,Normal,57
2037,20,20.0,107.0,21.335416564951338,2,6,1.0,10,0.0,False,0.0,Normal,57
2038,56,56.0,115.96428571428571,61.921310745895845,2,15,1.0,28,36.0,False,0.0,Normal,57
2044,1,1.0,342.0,0.0,1,1,0.0,1,-55.0,False,0.0,Normal,57
2054,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
2057,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
2065,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
2078,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
2093,12,12.0,150.66666666666666,63.83746722906715,3,2,1.4591479170272448,10,11.0,False,0.0,Normal,57
2099,2,2.0,342.0,0.0,1,1,0.0,1,-10.0,False,0.0,Normal,57
2102,1,1.0,342.0,0.0,1,1,0.0,1,-1.0,False,0.0,Normal,57
